timestamp;vehicle_gps_position.lat;vehicle_gps_position.lon;vehicle_gps_position.alt;vehicle_gps_position.eph;vehicle_gps_position.epv;vehicle_gps_position.hdop;vehicle_gps_position.vdop;vehicle_gps_position.noise_per_ms;vehicle_gps_position.satellites_used;vehicle_air_data.baro_alt_meter;vehicle_local_position.dist_bottom;vehicle_local_position.z
343270881;473064248;388901420;83530;0.85;1.065;0.71999997;0.85999995;101;17;113.720146;1.193406;1.3107411
343380916;473064248;388901420;83530;0.85;1.065;0.71999997;0.85999995;101;17;113.511406;1.1334559;1.3706912
343470856;473064248;388901420;83530;0.85;1.065;0.71999997;0.85999995;101;17;113.511406;1.087357;1.41679
343581001;473064248;388901420;83530;0.85;1.065;0.71999997;0.85999995;101;17;113.300026;1.029709;1.4744381
343670932;473064250;388901410;83188;0.85200006;1.0680001;0.71999997;0.85999995;101;17;113.300026;0.98292255;1.5212245
343780793;473064250;388901410;83188;0.85200006;1.0680001;0.71999997;0.85999995;101;17;113.21547;0.9256191;1.5785279
343880895;473064250;388901410;83188;0.85200006;1.0680001;0.71999997;0.85999995;101;17;113.21547;0.87128246;1.6328646
343980969;473064250;388901410;83188;0.85200006;1.0680001;0.71999997;0.85999995;101;17;112.79534;0.81411207;1.690035
344080731;473064250;388901410;83188;0.85200006;1.0680001;0.71999997;0.85999995;101;17;112.79534;0.75783014;1.7463169
344170844;473064253;388901408;82914;0.85300004;1.07;0.71999997;0.85999995;101;17;113.09128;0.7074368;1.7967103
344280870;473064253;388901408;82914;0.85300004;1.07;0.71999997;0.85999995;101;17;113.09128;0.645118;1.859029
344370830;473064253;388901408;82914;0.85300004;1.07;0.71999997;0.85999995;101;17;112.96445;0.59183073;1.9123163
344480649;473064253;388901408;82914;0.85300004;1.07;0.71999997;0.85999995;101;17;112.96445;0.5274168;1.9767302
344580783;473064253;388901408;82914;0.85300004;1.07;0.71999997;0.85999995;101;17;112.62623;0.46930027;2.0348468
344680613;473064250;388901413;82541;0.85400003;1.072;0.71999997;0.85999995;101;17;112.62623;0.4109664;2.0931807
344780658;473064250;388901413;82541;0.85400003;1.072;0.71999997;0.85999995;101;17;112.54432;0.3524661;2.151681
344870506;473064250;388901413;82541;0.85400003;1.072;0.71999997;0.85999995;101;17;112.54432;0.29982138;2.2043257
344980612;473064250;388901413;82541;0.85400003;1.072;0.71999997;0.85999995;101;17;112.16382;0.23583388;2.2683132
345070592;473064250;388901413;82541;0.85400003;1.072;0.71999997;0.85999995;101;17;112.16382;0.18342543;2.3207216
345180503;473064245;388901417;82282;0.855;1.075;0.71999997;0.85999995;101;17;112.43863;0.11610651;2.3880405
345280747;473064245;388901417;82282;0.855;1.075;0.71999997;0.85999995;101;17;112.43863;0.1;2.4485822
345380455;473064245;388901417;82282;0.855;1.075;0.71999997;0.85999995;101;17;112.375206;0.1;2.464911
345480497;473064245;388901417;82282;0.855;1.075;0.71999997;0.85999995;101;17;112.375206;0.10932803;2.4616988
345580472;473064245;388901417;82282;0.855;1.075;0.71999997;0.85999995;101;17;112.689644;0.1499002;2.4739854
345681986;473064245;388901421;82244;0.85600007;1.0780001;0.71999997;0.85999995;101;17;112.689644;0.13692474;2.486961
345770554;473064245;388901421;82244;0.85600007;1.0780001;0.71999997;0.85999995;101;17;112.35407;0.13073468;2.493151
345882104;473064245;388901421;82244;0.85600007;1.0780001;0.71999997;0.85999995;101;17;112.35407;0.12684536;2.4970403
345980399;473064245;388901421;82244;0.85600007;1.0780001;0.71999997;0.85999995;101;17;112.87989;0.12760639;2.4962792
346080266;473064245;388901421;82244;0.85600007;1.0780001;0.71999997;0.85999995;101;17;112.87989;0.13296509;2.4909205
346180309;473064244;388901418;82224;0.85700005;1.08;0.71999997;0.85999995;101;17;112.56546;0.13765788;2.4862278
346280405;473064244;388901418;82224;0.85700005;1.08;0.71999997;0.85999995;101;17;112.56546;0.14505959;2.478826
346380220;473064244;388901418;82224;0.85700005;1.08;0.71999997;0.85999995;101;17;112.943306;0.15214705;2.4717386
346470229;473064244;388901418;82224;0.85700005;1.08;0.71999997;0.85999995;101;17;112.943306;0.15987802;2.4640076
346582301;473064244;388901418;82224;0.85700005;1.08;0.71999997;0.85999995;101;17;112.12155;0.17046523;2.4534204
346680167;473064245;388901419;82218;0.85700005;1.0810001;0.71999997;0.85999995;101;17;112.12155;0.1819992;2.4418864
346781722;473064245;388901419;82218;0.85700005;1.0810001;0.71999997;0.85999995;101;17;112.50204;0.19077182;2.4331138
346880477;473064245;388901419;82218;0.85700005;1.0810001;0.71999997;0.85999995;101;17;112.50204;0.1968348;2.4270508
346980288;473064245;388901419;82218;0.85700005;1.0810001;0.71999997;0.85999995;101;17;112.375206;0.20159006;2.4222956
347080056;473064245;388901419;82218;0.85700005;1.0810001;0.71999997;0.85999995;101;17;112.375206;0.20731282;2.4165728
347170088;473064245;388901423;82195;0.85700005;1.082;0.71999997;0.85999995;101;17;111.9313;0.21397805;2.4099076
347280166;473064245;388901423;82195;0.85700005;1.082;0.71999997;0.85999995;101;17;111.9313;0.22105289;2.4028327
347380011;473064245;388901423;82195;0.85700005;1.082;0.71999997;0.85999995;101;17;111.99736;0.22179961;2.402086
347481686;473064245;388901423;82195;0.85700005;1.082;0.71999997;0.85999995;101;17;111.99736;0.22040391;2.4034817
347580095;473064245;388901423;82195;0.85700005;1.082;0.71999997;0.85999995;101;17;111.84939;0.21679091;2.4070947
347680038;473064245;388901421;82189;0.85700005;1.0830001;0.69;0.84999996;101;18;111.84939;0.21294689;2.4109387
347780079;473064245;388901421;82189;0.85700005;1.0830001;0.69;0.84999996;101;18;112.269516;0.11782813;2.4146497
347870073;473064245;388901421;82189;0.85700005;1.0830001;0.69;0.84999996;101;18;112.269516;0.112605095;2.4170651
347979908;473064245;388901421;82189;0.85700005;1.0830001;0.69;0.84999996;101;18;112.08191;0.107681036;2.4176238
348079856;473064245;388901421;82189;0.85700005;1.0830001;0.69;0.84999996;101;18;112.08191;0.105532885;2.416658
348179976;473064244;388901421;82186;0.85700005;1.0830001;0.69;0.84999996;101;18;111.97621;0.1084559;2.4163206
348280043;473064244;388901421;82186;0.85700005;1.0830001;0.69;0.84999996;101;18;111.97621;0.10533619;2.4154098
348379796;473064244;388901421;82186;0.85700005;1.0830001;0.69;0.84999996;101;18;111.87052;0.10411739;2.4137766
348480371;473064244;388901421;82186;0.85700005;1.0830001;0.69;0.84999996;101;18;111.87052;0.10291982;2.4116585
348580048;473064244;388901421;82186;0.85700005;1.0830001;0.69;0.84999996;101;18;111.93394;0.10403848;2.4096966
348679780;473064242;388901421;82176;0.85700005;1.0840001;0.69;0.84999996;101;18;111.93394;0.10315943;2.4072225
348779947;473064242;388901421;82176;0.85700005;1.0840001;0.69;0.84999996;101;18;111.87052;0.103514194;2.4046805
348879754;473064242;388901421;82176;0.85700005;1.0840001;0.69;0.84999996;101;18;111.87052;0.10270691;2.4018276
348979725;473064242;388901421;82176;0.85700005;1.0840001;0.69;0.84999996;101;18;111.89167;0.10599303;2.4002523
349079846;473064242;388901421;82176;0.85700005;1.0840001;0.69;0.84999996;101;18;111.89167;0.104423046;2.398402
349179770;473064241;388901420;82164;0.85700005;1.085;0.69;0.84999996;101;18;111.638;0.106686115;2.3974276
349279865;473064241;388901420;82164;0.85700005;1.085;0.69;0.84999996;101;18;111.638;0.104874134;2.39596
349379772;473064241;388901420;82164;0.85700005;1.085;0.69;0.84999996;101;18;112.05813;0.10348678;2.3937962
349479699;473064241;388901420;82164;0.85700005;1.085;0.69;0.84999996;101;18;112.05813;0.102660894;2.3911145
349579611;473064241;388901420;82164;0.85700005;1.085;0.69;0.84999996;101;18;111.99736;0.1043601;2.3890438
349679714;473064240;388901418;82139;0.85700005;1.085;0.69;0.84999996;101;18;111.99736;0.103257895;2.386649
349779890;473064240;388901418;82139;0.85700005;1.085;0.69;0.84999996;101;18;111.9313;0.10742283;2.384759
349879577;473064240;388901418;82139;0.85700005;1.085;0.69;0.84999996;101;18;111.9313;0.110142946;2.3843896
349979818;473064240;388901418;82139;0.85700005;1.085;0.69;0.84999996;101;18;112.1004;0.11263895;2.3852038
350079819;473064240;388901418;82139;0.85700005;1.085;0.69;0.84999996;101;18;112.1004;0.11232638;2.3868697
350179591;473064240;388901418;82115;0.85700005;1.085;0.69;0.84999996;101;18;111.99736;0.114754915;2.3902137
350279492;473064240;388901418;82115;0.85700005;1.085;0.69;0.84999996;101;18;111.99736;0.11820531;2.3945131
350379481;473064240;388901418;82115;0.85700005;1.085;0.69;0.84999996;101;18;112.039635;0.11881256;2.4000294
350479555;473064240;388901418;82115;0.85700005;1.085;0.69;0.84999996;101;18;112.039635;0.11734629;2.4050822
350579470;473064240;388901418;82115;0.85700005;1.085;0.69;0.84999996;101;18;111.9128;0.118139505;2.4110043
350679538;473064240;388901418;82115;0.85700005;1.085;0.69;0.84999996;101;18;111.9128;0.11729097;2.4164193
